contract_id,customer_id,month_index,month_date,ticket_count,resolved_count,unresolved_count,total_resolution_hours,had_qbr
CUST_00819_C1,CUST_00819,10,2024-04-09,4,2,2,55.7,False
CUST_00819_C1,CUST_00819,11,2024-05-09,1,1,0,44.2,False
CUST_00819_C1,CUST_00819,12,2024-06-09,1,1,0,140.1,False
CUST_00820_C1,CUST_00820,1,2023-09-26,4,4,0,67.8,False
CUST_00820_C1,CUST_00820,2,2023-10-26,3,2,1,25.5,False
CUST_00820_C1,CUST_00820,3,2023-11-26,5,4,1,81.9,False
CUST_00820_C1,CUST_00820,4,2023-12-26,5,3,2,68.6,True
CUST_00820_C1,CUST_00820,5,2024-01-26,1,1,0,7.6,False
CUST_00820_C1,CUST_00820,6,2024-02-26,1,1,0,16.1,False
CUST_00820_C1,CUST_00820,7,2024-03-26,3,3,0,81.8,False
CUST_00820_C1,CUST_00820,8,2024-04-26,3,3,0,60.7,False
CUST_00820_C1,CUST_00820,9,2024-05-26,3,2,1,47.9,False
CUST_00820_C1,CUST_00820,10,2024-06-26,3,3,0,46.8,False
CUST_00820_C1,CUST_00820,11,2024-07-26,3,3,0,63.1,False
CUST_00820_C1,CUST_00820,12,2024-08-26,2,2,0,58.2,True
CUST_00820_C2,CUST_00820,1,2024-09-27,1,1,0,7.1,False
CUST_00820_C2,CUST_00820,2,2024-10-27,3,2,1,15.2,False
CUST_00820_C2,CUST_00820,3,2024-11-27,1,1,0,8.2,True
CUST_00820_C2,CUST_00820,4,2024-12-27,4,4,0,27.7,False
CUST_00820_C2,CUST_00820,5,2025-01-27,1,1,0,4.3,False
CUST_00820_C2,CUST_00820,6,2025-02-27,1,1,0,2.9,True
CUST_00820_C2,CUST_00820,7,2025-03-27,2,2,0,33.2,False
CUST_00820_C2,CUST_00820,8,2025-04-27,3,2,1,9.1,False
CUST_00820_C2,CUST_00820,9,2025-05-27,4,4,0,20.4,True
CUST_00820_C2,CUST_00820,10,2025-06-27,3,3,0,20.5,False
CUST_00820_C2,CUST_00820,11,2025-07-27,1,1,0,4.7,False
CUST_00820_C2,CUST_00820,12,2025-08-27,2,2,0,14.1,True
CUST_00821_C1,CUST_00821,1,2024-05-19,1,1,0,19.4,False
CUST_00821_C1,CUST_00821,2,2024-06-19,1,1,0,22.3,False
CUST_00821_C1,CUST_00821,3,2024-07-19,0,0,0,0.0,False
CUST_00821_C1,CUST_00821,4,2024-08-19,3,3,0,79.6,True
CUST_00821_C1,CUST_00821,5,2024-09-19,5,4,1,79.5,False
CUST_00821_C1,CUST_00821,6,2024-10-19,0,0,0,0.0,False
CUST_00821_C1,CUST_00821,7,2024-11-19,2,2,0,27.9,False
CUST_00821_C1,CUST_00821,8,2024-12-19,3,3,0,46.2,True
CUST_00821_C1,CUST_00821,9,2025-01-19,5,5,0,103.6,False
CUST_00821_C1,CUST_00821,10,2025-02-19,2,2,0,65.9,False
CUST_00821_C1,CUST_00821,11,2025-03-19,4,4,0,80.8,False
CUST_00821_C1,CUST_00821,12,2025-04-19,1,1,0,16.9,False
CUST_00821_C1,CUST_00821,13,2025-05-19,1,1,0,23.2,False
CUST_00821_C1,CUST_00821,14,2025-06-19,0,0,0,0.0,False
CUST_00821_C1,CUST_00821,15,2025-07-19,2,2,0,34.3,False
CUST_00821_C1,CUST_00821,16,2025-08-19,2,2,0,38.7,True
CUST_00821_C1,CUST_00821,17,2025-09-19,1,1,0,16.1,False
CUST_00821_C1,CUST_00821,18,2025-10-19,2,2,0,32.4,False
CUST_00821_C1,CUST_00821,19,2025-11-19,4,4,0,117.5,False
CUST_00821_C1,CUST_00821,20,2025-12-19,3,3,0,70.9,True
CUST_00821_C1,CUST_00821,21,2026-01-19,2,2,0,33.1,False
CUST_00821_C1,CUST_00821,22,2026-02-19,1,1,0,4.8,False
CUST_00821_C1,CUST_00821,23,2026-03-19,2,1,1,12.5,False
CUST_00821_C1,CUST_00821,24,2026-04-19,5,5,0,162.6,True
CUST_00822_C1,CUST_00822,1,2024-01-23,3,3,0,218.2,False
CUST_00822_C1,CUST_00822,2,2024-02-23,1,1,0,32.9,False
CUST_00822_C1,CUST_00822,3,2024-03-23,2,2,0,84.8,False
CUST_00822_C1,CUST_00822,4,2024-04-23,2,2,0,152.1,False
CUST_00822_C1,CUST_00822,5,2024-05-23,2,2,0,107.6,False
CUST_00822_C1,CUST_00822,6,2024-06-23,1,1,0,73.3,True
CUST_00822_C1,CUST_00822,7,2024-07-23,1,1,0,69.3,False
CUST_00822_C1,CUST_00822,8,2024-08-23,5,5,0,332.8,False
CUST_00822_C1,CUST_00822,9,2024-09-23,2,2,0,106.9,False
CUST_00822_C1,CUST_00822,10,2024-10-23,1,1,0,31.6,False
CUST_00822_C1,CUST_00822,11,2024-11-23,1,1,0,71.1,False
CUST_00822_C1,CUST_00822,12,2024-12-23,2,2,0,208.7,True
CUST_00822_C2,CUST_00822,1,2025-01-24,1,1,0,37.6,False
CUST_00822_C2,CUST_00822,2,2025-02-24,1,1,0,41.2,False
CUST_00822_C2,CUST_00822,3,2025-03-24,2,2,0,100.0,False
CUST_00822_C2,CUST_00822,4,2025-04-24,1,0,1,0.0,False
CUST_00822_C2,CUST_00822,5,2025-05-24,2,2,0,75.1,False
CUST_00822_C2,CUST_00822,6,2025-06-24,4,4,0,298.2,True
CUST_00822_C2,CUST_00822,7,2025-07-24,4,3,1,127.6,False
CUST_00822_C2,CUST_00822,8,2025-08-24,2,1,1,65.0,False
CUST_00822_C2,CUST_00822,9,2025-09-24,1,1,0,32.9,False
CUST_00822_C2,CUST_00822,10,2025-10-24,1,1,0,65.6,False
CUST_00822_C2,CUST_00822,11,2025-11-24,2,2,0,143.5,False
CUST_00822_C2,CUST_00822,12,2025-12-24,2,2,0,72.3,False
CUST_00822_C2,CUST_00822,13,2026-01-24,1,1,0,25.6,False
CUST_00822_C2,CUST_00822,14,2026-02-24,2,2,0,56.8,False
CUST_00822_C2,CUST_00822,15,2026-03-24,2,2,0,86.7,False
CUST_00822_C2,CUST_00822,16,2026-04-24,2,1,1,70.7,False
CUST_00822_C2,CUST_00822,17,2026-05-24,7,6,1,319.0,False
CUST_00822_C2,CUST_00822,18,2026-06-24,2,2,0,78.5,True
CUST_00822_C2,CUST_00822,19,2026-07-24,0,0,0,0.0,False
CUST_00822_C2,CUST_00822,20,2026-08-24,1,0,1,0.0,False
CUST_00822_C2,CUST_00822,21,2026-09-24,1,1,0,81.2,False
CUST_00822_C2,CUST_00822,22,2026-10-24,4,4,0,147.6,False
CUST_00822_C2,CUST_00822,23,2026-11-24,3,2,1,99.7,False
CUST_00822_C2,CUST_00822,24,2026-12-24,2,1,1,9.9,True
CUST_00823_C1,CUST_00823,1,2026-07-09,2,2,0,114.5,False
CUST_00823_C1,CUST_00823,2,2026-08-09,0,0,0,0.0,False
CUST_00823_C1,CUST_00823,3,2026-09-09,1,1,0,70.6,False
CUST_00823_C1,CUST_00823,4,2026-10-09,5,3,2,240.2,False
CUST_00823_C1,CUST_00823,5,2026-11-09,1,1,0,57.6,False
CUST_00823_C1,CUST_00823,6,2026-12-09,9,6,3,303.0,True
CUST_00823_C1,CUST_00823,7,2027-01-09,3,3,0,152.7,False
CUST_00823_C1,CUST_00823,8,2027-02-09,4,4,0,313.3,False
CUST_00823_C1,CUST_00823,9,2027-03-09,3,2,1,64.7,False
CUST_00823_C1,CUST_00823,10,2027-04-09,2,2,0,221.7,False
CUST_00823_C1,CUST_00823,11,2027-05-09,0,0,0,0.0,False
CUST_00823_C1,CUST_00823,12,2027-06-09,2,2,0,138.6,True
CUST_00824_C1,CUST_00824,1,2023-12-30,2,2,0,81.4,False
CUST_00824_C1,CUST_00824,2,2024-01-30,2,1,1,32.7,False
CUST_00824_C1,CUST_00824,3,2024-02-29,3,3,0,140.3,False
CUST_00824_C1,CUST_00824,4,2024-03-30,2,1,1,27.2,False
CUST_00824_C1,CUST_00824,5,2024-04-30,2,2,0,120.7,False
CUST_00824_C1,CUST_00824,6,2024-05-30,4,3,1,254.4,True
CUST_00824_C1,CUST_00824,7,2024-06-30,3,3,0,280.3,False
CUST_00824_C1,CUST_00824,8,2024-07-30,2,1,1,26.0,False
CUST_00824_C1,CUST_00824,9,2024-08-30,3,2,1,102.2,False
CUST_00824_C1,CUST_00824,10,2024-09-30,3,2,1,102.4,False
CUST_00824_C1,CUST_00824,11,2024-10-30,4,3,1,211.9,False
CUST_00824_C1,CUST_00824,12,2024-11-30,1,1,0,87.3,False
CUST_00825_C1,CUST_00825,1,2021-12-02,8,8,0,467.3,False
CUST_00825_C1,CUST_00825,2,2022-01-02,2,1,1,68.3,False
CUST_00825_C1,CUST_00825,3,2022-02-02,2,2,0,154.7,False
CUST_00825_C1,CUST_00825,4,2022-03-02,2,2,0,82.8,False
CUST_00825_C1,CUST_00825,5,2022-04-02,2,2,0,114.1,False
CUST_00825_C1,CUST_00825,6,2022-05-02,5,5,0,348.6,True
CUST_00825_C1,CUST_00825,7,2022-06-02,4,3,1,162.3,False
CUST_00825_C1,CUST_00825,8,2022-07-02,1,1,0,61.0,False
CUST_00825_C1,CUST_00825,9,2022-08-02,4,2,2,83.8,False
CUST_00825_C1,CUST_00825,10,2022-09-02,1,1,0,54.7,False
CUST_00825_C1,CUST_00825,11,2022-10-02,3,3,0,157.3,False
CUST_00825_C1,CUST_00825,12,2022-11-02,1,0,1,0.0,True
CUST_00826_C1,CUST_00826,1,2022-11-25,2,2,0,87.6,False
CUST_00826_C1,CUST_00826,2,2022-12-25,1,1,0,60.1,False
CUST_00826_C1,CUST_00826,3,2023-01-25,4,4,0,387.6,False
CUST_00826_C1,CUST_00826,4,2023-02-25,5,3,2,96.7,False
CUST_00826_C1,CUST_00826,5,2023-03-25,1,1,0,53.5,False
CUST_00826_C1,CUST_00826,6,2023-04-25,4,4,0,339.9,True
CUST_00826_C1,CUST_00826,7,2023-05-25,1,1,0,54.8,False
CUST_00826_C1,CUST_00826,8,2023-06-25,1,1,0,42.9,False
CUST_00826_C1,CUST_00826,9,2023-07-25,1,1,0,36.2,False
CUST_00826_C1,CUST_00826,10,2023-08-25,1,1,0,30.7,False
CUST_00826_C1,CUST_00826,11,2023-09-25,4,3,1,212.4,False
CUST_00826_C1,CUST_00826,12,2023-10-25,2,2,0,270.3,True
CUST_00826_C1,CUST_00826,13,2023-11-25,5,4,1,161.1,False
CUST_00826_C1,CUST_00826,14,2023-12-25,4,4,0,352.3,False
CUST_00826_C1,CUST_00826,15,2024-01-25,2,1,1,85.9,False
CUST_00826_C1,CUST_00826,16,2024-02-25,5,5,0,325.4,False
CUST_00826_C1,CUST_00826,17,2024-03-25,7,6,1,378.4,False
CUST_00826_C1,CUST_00826,18,2024-04-25,3,3,0,208.1,False
CUST_00826_C1,CUST_00826,19,2024-05-25,3,3,0,146.4,False
CUST_00826_C1,CUST_00826,20,2024-06-25,3,2,1,105.3,False
CUST_00826_C1,CUST_00826,21,2024-07-25,2,2,0,79.3,False
CUST_00826_C1,CUST_00826,22,2024-08-25,4,2,2,190.7,False
CUST_00826_C1,CUST_00826,23,2024-09-25,3,3,0,162.7,False
CUST_00826_C1,CUST_00826,24,2024-10-25,4,3,1,262.2,True
CUST_00827_C1,CUST_00827,1,2022-07-30,4,4,0,87.2,False
CUST_00827_C1,CUST_00827,2,2022-08-30,2,1,1,33.5,False
CUST_00827_C1,CUST_00827,3,2022-09-30,5,3,2,56.5,False
CUST_00827_C1,CUST_00827,4,2022-10-30,8,8,0,146.2,True
CUST_00827_C1,CUST_00827,5,2022-11-30,1,1,0,17.8,False
CUST_00827_C1,CUST_00827,6,2022-12-30,3,3,0,50.5,False
CUST_00827_C1,CUST_00827,7,2023-01-30,1,1,0,16.6,False
CUST_00827_C1,CUST_00827,8,2023-02-28,1,1,0,22.3,False
CUST_00827_C1,CUST_00827,9,2023-03-30,2,1,1,13.9,False
CUST_00827_C1,CUST_00827,10,2023-04-30,3,3,0,56.9,False
CUST_00827_C1,CUST_00827,11,2023-05-30,4,4,0,105.8,False
CUST_00827_C1,CUST_00827,12,2023-06-30,1,1,0,19.4,True
CUST_00827_C2,CUST_00827,1,2023-07-31,4,4,0,201.2,False
CUST_00827_C2,CUST_00827,2,2023-08-31,3,3,0,189.8,False
CUST_00827_C2,CUST_00827,3,2023-09-30,4,4,0,513.9,False
CUST_00827_C2,CUST_00827,4,2023-10-31,4,2,2,84.9,False
CUST_00827_C2,CUST_00827,5,2023-11-30,2,2,0,54.1,False
CUST_00827_C2,CUST_00827,6,2023-12-31,2,2,0,128.7,True
CUST_00827_C2,CUST_00827,7,2024-01-31,4,3,1,73.9,False
CUST_00827_C2,CUST_00827,8,2024-02-29,1,1,0,80.7,False
CUST_00827_C2,CUST_00827,9,2024-03-31,1,1,0,50.0,False
CUST_00827_C2,CUST_00827,10,2024-04-30,0,0,0,0.0,False
CUST_00827_C2,CUST_00827,11,2024-05-31,1,0,1,0.0,False
CUST_00827_C2,CUST_00827,12,2024-06-30,3,2,1,132.6,True
CUST_00828_C1,CUST_00828,1,2023-05-23,0,0,0,0.0,False
CUST_00828_C1,CUST_00828,2,2023-06-23,2,1,1,26.4,False
CUST_00828_C1,CUST_00828,3,2023-07-23,3,3,0,144.7,False
CUST_00828_C1,CUST_00828,4,2023-08-23,2,2,0,115.6,False
CUST_00828_C1,CUST_00828,5,2023-09-23,1,1,0,33.0,False
CUST_00828_C1,CUST_00828,6,2023-10-23,2,2,0,86.2,True
CUST_00828_C1,CUST_00828,7,2023-11-23,1,1,0,150.0,False
CUST_00828_C1,CUST_00828,8,2023-12-23,1,1,0,152.4,False
CUST_00828_C1,CUST_00828,9,2024-01-23,2,2,0,32.8,False
CUST_00828_C1,CUST_00828,10,2024-02-23,2,2,0,122.4,False
CUST_00828_C1,CUST_00828,11,2024-03-23,3,3,0,222.8,False
CUST_00828_C1,CUST_00828,12,2024-04-23,3,1,2,82.5,True
CUST_00828_C2,CUST_00828,1,2024-05-24,2,2,0,46.1,False
CUST_00828_C2,CUST_00828,2,2024-06-24,3,3,0,166.1,False
CUST_00828_C2,CUST_00828,3,2024-07-24,2,2,0,81.5,False
CUST_00828_C2,CUST_00828,4,2024-08-24,4,4,0,137.8,False
CUST_00828_C2,CUST_00828,5,2024-09-24,1,1,0,26.5,False
CUST_00828_C2,CUST_00828,6,2024-10-24,1,1,0,53.5,True
CUST_00828_C2,CUST_00828,7,2024-11-24,3,2,1,77.5,False
CUST_00828_C2,CUST_00828,8,2024-12-24,2,2,0,273.4,False
CUST_00828_C2,CUST_00828,9,2025-01-24,4,2,2,81.9,False
CUST_00828_C2,CUST_00828,10,2025-02-24,2,0,2,0.0,False
CUST_00828_C2,CUST_00828,11,2025-03-24,3,3,0,141.2,False
CUST_00828_C2,CUST_00828,12,2025-04-24,2,2,0,60.7,True
CUST_00828_C3,CUST_00828,1,2025-05-25,6,5,1,204.9,False
CUST_00828_C3,CUST_00828,2,2025-06-25,2,1,1,79.1,False
CUST_00828_C3,CUST_00828,3,2025-07-25,2,2,0,104.6,False
CUST_00828_C3,CUST_00828,4,2025-08-25,2,2,0,155.8,False
CUST_00828_C3,CUST_00828,5,2025-09-25,5,5,0,250.4,False
CUST_00828_C3,CUST_00828,6,2025-10-25,2,2,0,281.2,False
CUST_00828_C3,CUST_00828,7,2025-11-25,2,2,0,171.3,False
CUST_00828_C3,CUST_00828,8,2025-12-25,1,1,0,11.1,False
CUST_00828_C3,CUST_00828,9,2026-01-25,3,2,1,124.0,False
CUST_00828_C3,CUST_00828,10,2026-02-25,1,0,1,0.0,False
CUST_00828_C3,CUST_00828,11,2026-03-25,1,1,0,37.4,False
CUST_00828_C3,CUST_00828,12,2026-04-25,1,0,1,0.0,True
CUST_00828_C3,CUST_00828,13,2026-05-25,3,3,0,167.7,False
CUST_00828_C3,CUST_00828,14,2026-06-25,4,1,3,146.1,False
CUST_00828_C3,CUST_00828,15,2026-07-25,9,6,3,284.7,False
CUST_00828_C3,CUST_00828,16,2026-08-25,4,3,1,231.5,False
CUST_00828_C3,CUST_00828,17,2026-09-25,6,5,1,280.8,False
CUST_00828_C3,CUST_00828,18,2026-10-25,1,1,0,37.3,True
CUST_00828_C3,CUST_00828,19,2026-11-25,2,2,0,128.9,False
CUST_00828_C3,CUST_00828,20,2026-12-25,1,1,0,54.2,False
CUST_00828_C3,CUST_00828,21,2027-01-25,5,5,0,221.8,False
CUST_00828_C3,CUST_00828,22,2027-02-25,1,1,0,83.4,False
CUST_00828_C3,CUST_00828,23,2027-03-25,3,1,2,20.6,False
CUST_00828_C3,CUST_00828,24,2027-04-25,2,1,1,77.8,False
CUST_00829_C1,CUST_00829,1,2024-12-03,2,2,0,62.1,False
CUST_00829_C1,CUST_00829,2,2025-01-03,3,3,0,58.7,False
CUST_00829_C1,CUST_00829,3,2025-02-03,1,1,0,23.0,False
CUST_00829_C1,CUST_00829,4,2025-03-03,2,2,0,44.6,True
CUST_00829_C1,CUST_00829,5,2025-04-03,5,4,1,84.7,False
CUST_00829_C1,CUST_00829,6,2025-05-03,6,6,0,127.2,False
CUST_00829_C1,CUST_00829,7,2025-06-03,2,2,0,68.7,False
CUST_00829_C1,CUST_00829,8,2025-07-03,2,2,0,43.2,False
CUST_00829_C1,CUST_00829,9,2025-08-03,6,5,1,103.8,False
CUST_00829_C1,CUST_00829,10,2025-09-03,2,1,1,16.1,False
CUST_00829_C1,CUST_00829,11,2025-10-03,2,2,0,37.5,False
CUST_00829_C1,CUST_00829,12,2025-11-03,3,3,0,95.8,True
CUST_00829_C2,CUST_00829,1,2025-12-04,5,5,0,28.7,False
CUST_00829_C2,CUST_00829,2,2026-01-04,2,2,0,15.4,False
CUST_00829_C2,CUST_00829,3,2026-02-04,4,3,1,20.3,True
CUST_00829_C2,CUST_00829,4,2026-03-04,5,5,0,36.1,False
CUST_00829_C2,CUST_00829,5,2026-04-04,2,2,0,8.8,False
CUST_00829_C2,CUST_00829,6,2026-05-04,1,1,0,4.2,True
CUST_00829_C2,CUST_00829,7,2026-06-04,1,1,0,6.2,False
CUST_00829_C2,CUST_00829,8,2026-07-04,2,2,0,11.8,False
CUST_00829_C2,CUST_00829,9,2026-08-04,0,0,0,0.0,True
CUST_00829_C2,CUST_00829,10,2026-09-04,0,0,0,0.0,False
CUST_00829_C2,CUST_00829,11,2026-10-04,5,5,0,24.3,False
CUST_00829_C2,CUST_00829,12,2026-11-04,1,1,0,10.0,True
CUST_00829_C2,CUST_00829,13,2026-12-04,3,3,0,30.2,False
CUST_00829_C2,CUST_00829,14,2027-01-04,4,4,0,26.3,False
CUST_00829_C2,CUST_00829,15,2027-02-04,2,2,0,8.2,True
CUST_00829_C2,CUST_00829,16,2027-03-04,1,1,0,3.5,False
CUST_00829_C2,CUST_00829,17,2027-04-04,5,5,0,35.2,False
CUST_00829_C2,CUST_00829,18,2027-05-04,1,1,0,2.2,False
CUST_00829_C2,CUST_00829,19,2027-06-04,2,2,0,13.6,False
CUST_00829_C2,CUST_00829,20,2027-07-04,5,5,0,62.9,False
CUST_00829_C2,CUST_00829,21,2027-08-04,0,0,0,0.0,True
CUST_00829_C2,CUST_00829,22,2027-09-04,1,1,0,5.4,False
CUST_00829_C2,CUST_00829,23,2027-10-04,5,5,0,35.6,False
CUST_00829_C2,CUST_00829,24,2027-11-04,1,1,0,6.2,True
CUST_00830_C1,CUST_00830,1,2024-04-19,1,1,0,18.3,False
CUST_00830_C1,CUST_00830,2,2024-05-19,3,3,0,56.2,False
CUST_00830_C1,CUST_00830,3,2024-06-19,1,1,0,9.2,False
CUST_00830_C1,CUST_00830,4,2024-07-19,3,3,0,100.7,True
CUST_00830_C1,CUST_00830,5,2024-08-19,0,0,0,0.0,False
CUST_00830_C1,CUST_00830,6,2024-09-19,2,2,0,29.8,False
CUST_00830_C1,CUST_00830,7,2024-10-19,1,1,0,8.3,False
CUST_00830_C1,CUST_00830,8,2024-11-19,2,2,0,29.6,True
CUST_00830_C1,CUST_00830,9,2024-12-19,0,0,0,0.0,False
CUST_00830_C1,CUST_00830,10,2025-01-19,2,2,0,29.1,False
CUST_00830_C1,CUST_00830,11,2025-02-19,0,0,0,0.0,False
CUST_00830_C1,CUST_00830,12,2025-03-19,0,0,0,0.0,True
CUST_00830_C1,CUST_00830,13,2025-04-19,1,1,0,23.8,False
CUST_00830_C1,CUST_00830,14,2025-05-19,2,2,0,41.5,False
CUST_00830_C1,CUST_00830,15,2025-06-19,0,0,0,0.0,False
CUST_00830_C1,CUST_00830,16,2025-07-19,1,1,0,13.5,False
CUST_00830_C1,CUST_00830,17,2025-08-19,1,1,0,22.2,False
CUST_00830_C1,CUST_00830,18,2025-09-19,4,4,0,106.4,False
CUST_00830_C1,CUST_00830,19,2025-10-19,3,3,0,55.0,False
CUST_00830_C1,CUST_00830,20,2025-11-19,2,2,0,50.9,True
CUST_00830_C1,CUST_00830,21,2025-12-19,1,1,0,23.0,False
CUST_00830_C1,CUST_00830,22,2026-01-19,5,4,1,63.2,False
CUST_00830_C1,CUST_00830,23,2026-02-19,2,2,0,29.0,False
CUST_00830_C1,CUST_00830,24,2026-03-19,6,5,1,125.6,False
CUST_00831_C1,CUST_00831,1,2021-11-10,4,4,0,206.5,False
CUST_00831_C1,CUST_00831,2,2021-12-10,1,1,0,31.4,False
CUST_00831_C1,CUST_00831,3,2022-01-10,4,4,0,193.0,False
CUST_00831_C1,CUST_00831,4,2022-02-10,4,3,1,133.3,False
CUST_00831_C1,CUST_00831,5,2022-03-10,1,0,1,0.0,False
CUST_00831_C1,CUST_00831,6,2022-04-10,3,3,0,61.9,True
CUST_00831_C1,CUST_00831,7,2022-05-10,3,2,1,117.3,False
CUST_00831_C1,CUST_00831,8,2022-06-10,3,3,0,146.1,False
CUST_00831_C1,CUST_00831,9,2022-07-10,3,2,1,96.8,False
CUST_00831_C1,CUST_00831,10,2022-08-10,3,3,0,164.4,False
CUST_00831_C1,CUST_00831,11,2022-09-10,3,3,0,129.0,False
CUST_00831_C1,CUST_00831,12,2022-10-10,5,4,1,199.6,True
CUST_00832_C1,CUST_00832,1,2024-04-08,0,0,0,0.0,False
CUST_00832_C1,CUST_00832,2,2024-05-08,2,2,0,50.1,False
CUST_00832_C1,CUST_00832,3,2024-06-08,2,2,0,59.3,False
CUST_00832_C1,CUST_00832,4,2024-07-08,2,2,0,52.8,False
CUST_00832_C1,CUST_00832,5,2024-08-08,0,0,0,0.0,False
CUST_00832_C1,CUST_00832,6,2024-09-08,2,2,0,29.2,False
CUST_00832_C1,CUST_00832,7,2024-10-08,2,2,0,41.2,False
CUST_00832_C1,CUST_00832,8,2024-11-08,1,1,0,12.5,True
CUST_00832_C1,CUST_00832,9,2024-12-08,0,0,0,0.0,False
CUST_00832_C1,CUST_00832,10,2025-01-08,2,2,0,64.1,False
CUST_00832_C1,CUST_00832,11,2025-02-08,0,0,0,0.0,False
CUST_00832_C1,CUST_00832,12,2025-03-08,2,2,0,40.0,True
CUST_00833_C1,CUST_00833,1,2026-07-10,2,2,0,35.3,False
CUST_00833_C1,CUST_00833,2,2026-08-10,5,2,3,66.4,False
CUST_00833_C1,CUST_00833,3,2026-09-10,2,2,0,27.7,False
CUST_00833_C1,CUST_00833,4,2026-10-10,3,3,0,75.7,False
CUST_00833_C1,CUST_00833,5,2026-11-10,3,3,0,84.5,False
CUST_00833_C1,CUST_00833,6,2026-12-10,1,1,0,7.4,False
CUST_00833_C1,CUST_00833,7,2027-01-10,2,2,0,32.4,False
CUST_00833_C1,CUST_00833,8,2027-02-10,2,2,0,25.0,True
CUST_00833_C1,CUST_00833,9,2027-03-10,3,2,1,58.1,False
CUST_00833_C1,CUST_00833,10,2027-04-10,6,6,0,174.0,False
CUST_00833_C1,CUST_00833,11,2027-05-10,5,3,2,50.8,False
CUST_00833_C1,CUST_00833,12,2027-06-10,5,5,0,109.1,True
CUST_00833_C2,CUST_00833,1,2027-07-11,1,1,0,48.6,False
CUST_00833_C2,CUST_00833,2,2027-08-11,3,3,0,209.1,False
CUST_00833_C2,CUST_00833,3,2027-09-11,3,2,1,161.5,False
CUST_00833_C2,CUST_00833,4,2027-10-11,6,5,1,230.9,False
CUST_00833_C2,CUST_00833,5,2027-11-11,2,2,0,101.6,False
CUST_00833_C2,CUST_00833,6,2027-12-11,1,1,0,50.8,True
CUST_00833_C2,CUST_00833,7,2028-01-11,0,0,0,0.0,False
CUST_00833_C2,CUST_00833,8,2028-02-11,3,3,0,137.9,False
CUST_00833_C2,CUST_00833,9,2028-03-11,5,4,1,172.7,False
CUST_00833_C2,CUST_00833,10,2028-04-11,2,0,2,0.0,False
CUST_00833_C2,CUST_00833,11,2028-05-11,4,3,1,185.5,False
CUST_00833_C2,CUST_00833,12,2028-06-11,2,2,0,148.1,True
CUST_00834_C1,CUST_00834,1,2024-10-16,4,4,0,246.3,False
CUST_00834_C1,CUST_00834,2,2024-11-16,2,2,0,96.7,False
CUST_00834_C1,CUST_00834,3,2024-12-16,0,0,0,0.0,False
CUST_00834_C1,CUST_00834,4,2025-01-16,3,3,0,137.8,False
CUST_00834_C1,CUST_00834,5,2025-02-16,1,1,0,73.0,False
CUST_00834_C1,CUST_00834,6,2025-03-16,5,5,0,914.8,True
CUST_00834_C1,CUST_00834,7,2025-04-16,2,2,0,86.0,False
CUST_00834_C1,CUST_00834,8,2025-05-16,3,3,0,202.0,False
CUST_00834_C1,CUST_00834,9,2025-06-16,6,6,0,305.5,False
CUST_00834_C1,CUST_00834,10,2025-07-16,1,0,1,0.0,False
CUST_00834_C1,CUST_00834,11,2025-08-16,3,3,0,209.4,False
CUST_00834_C1,CUST_00834,12,2025-09-16,4,4,0,210.4,True
CUST_00835_C1,CUST_00835,1,2026-08-15,5,4,1,96.4,False
CUST_00835_C1,CUST_00835,2,2026-09-15,6,6,0,115.9,False
CUST_00835_C1,CUST_00835,3,2026-10-15,1,1,0,13.4,False
CUST_00835_C1,CUST_00835,4,2026-11-15,3,2,1,35.1,True
CUST_00835_C1,CUST_00835,5,2026-12-15,4,4,0,86.8,False
CUST_00835_C1,CUST_00835,6,2027-01-15,4,4,0,98.5,False
CUST_00835_C1,CUST_00835,7,2027-02-15,5,4,1,113.1,False
CUST_00835_C1,CUST_00835,8,2027-03-15,2,2,0,33.6,True
CUST_00835_C1,CUST_00835,9,2027-04-15,3,3,0,65.1,False
CUST_00835_C1,CUST_00835,10,2027-05-15,5,4,1,67.4,False
CUST_00835_C1,CUST_00835,11,2027-06-15,9,7,2,139.6,False
CUST_00835_C1,CUST_00835,12,2027-07-15,2,2,0,55.8,True
CUST_00836_C1,CUST_00836,1,2023-11-19,3,2,1,43.7,False
CUST_00836_C1,CUST_00836,2,2023-12-19,1,1,0,31.6,False
CUST_00836_C1,CUST_00836,3,2024-01-19,3,3,0,36.7,False
CUST_00836_C1,CUST_00836,4,2024-02-19,1,1,0,36.8,True
CUST_00836_C1,CUST_00836,5,2024-03-19,5,5,0,81.7,False
CUST_00836_C1,CUST_00836,6,2024-04-19,1,1,0,17.3,False
CUST_00836_C1,CUST_00836,7,2024-05-19,1,0,1,0.0,False
CUST_00836_C1,CUST_00836,8,2024-06-19,0,0,0,0.0,True
CUST_00836_C1,CUST_00836,9,2024-07-19,3,3,0,61.7,False
CUST_00836_C1,CUST_00836,10,2024-08-19,3,3,0,78.2,False
CUST_00836_C1,CUST_00836,11,2024-09-19,4,4,0,43.5,False
CUST_00836_C1,CUST_00836,12,2024-10-19,5,5,0,96.8,True
CUST_00836_C2,CUST_00836,1,2024-11-20,3,3,0,14.3,False
CUST_00836_C2,CUST_00836,2,2024-12-20,3,3,0,21.2,False
CUST_00836_C2,CUST_00836,3,2025-01-20,0,0,0,0.0,True
CUST_00836_C2,CUST_00836,4,2025-02-20,1,1,0,3.0,False
